timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1493479046.0,40.47903388501799,-79.92223782294602,30.0,-0.067223,-0.883932,0.41537,0.015531,0.026142,0.00206
1493479046.2,40.47903650408401,-79.92223811636957,12.25,-0.045933,-0.878904,1.663027,0.013014,0.283495,0.004284
1493479046.4,40.47903800543806,-79.92223451424033,17.79,-0.050207,-0.819314,1.349318,0.019612,0.532574,-0.010179
1493479046.6,40.47903898050668,-79.92223365248778,30.0,-0.03839,-0.877323,0.370846,0.013936,0.020109,0.00143
1493479046.8,40.47904344829192,-79.92223108661872,30.0,-0.001734,-0.912208,0.391644,0.035999,0.031204,0.013904
1493479047.0,40.47904361050765,-79.92222838069497,30.0,0.011711,-0.851796,0.414129,-0.012326,0.065193,0.010752
1493479047.2,40.47904262368685,-79.92222728181805,30.0,0.077525,-0.840526,0.387565,-0.001074,0.017848,0.010007
1493479047.4,40.47904650752455,-79.92222479927128,30.0,-0.049918,-0.96138,0.480367,-0.001356,-0.000179,0.005498
1493479047.6,40.479047331524576,-79.92222140173395,30.0,0.049216,-0.87013,0.424549,0.039006,0.009489,0.005071
1493479047.8,40.47905051798518,-79.92222097822966,30.0,-0.010699,-0.864941,0.436744,0.054212,-0.025382,-0.001603
1493479048.0,40.47905054527191,-79.92221755895673,30.0,-0.002473,-0.914878,0.433144,0.017911,-0.003894,0.011988
1493479048.2,40.479052895297,-79.92221751766674,30.0,0.033741,-0.831215,0.458674,0.016624,0.001814,0.00921
1493479048.4,40.47905518726153,-79.92221385146672,30.0,-0.056136,-0.907503,0.409051,0.021401,-0.000482,0.00992
1493479048.6,40.47905722027025,-79.92221093301333,30.0,0.01912,-0.893721,0.335158,0.043238,0.013047,-0.00026
1493479048.8,40.47905682645945,-79.9222128395375,30.0,0.008323,-0.908654,0.419984,0.001453,-0.006448,-0.016533
1493479049.0,40.47905936449542,-79.92220915809926,30.0,0.024623,-0.899221,0.367432,0.024767,0.032421,0.015972
1493479049.2,40.47906089629215,-79.92220577744293,30.0,0.014458,-0.954814,0.373569,0.039504,0.010004,0.000212
1493479049.4,40.47906239014903,-79.92220455087148,30.0,0.122765,-0.972003,0.429318,0.030022,0.009814,-0.003628
1493479049.6,40.479066481173305,-79.92220196999126,30.0,-0.031887,-0.820275,0.461914,0.023792,0.003442,0.011935
1493479049.8,40.47906679294158,-79.92220093843335,30.0,-0.02655,-0.942348,0.401064,0.040021,0.013104,0.00108
1493479050.0,40.47906679931671,-79.92219824116941,30.0,-0.031157,-0.94957,0.415442,-0.034065,0.026502,0.015599
1493479050.2,40.47907065030342,-79.92219647674749,30.0,-0.027774,-1.00767,0.485111,0.033558,-0.007343,0.01117
1493479050.4,40.47907352683847,-79.92219314659921,30.0,-0.031869,-0.931948,0.412038,0.006918,-0.003162,0.011836
1493479050.6,40.47907410938834,-79.92219205327147,30.0,0.059451,-0.966154,0.530084,-0.016613,0.003925,-0.00866
1493479050.8,40.47907322979391,-79.9221899634007,30.0,0.071025,-0.817899,0.428275,0.030224,-0.016917,0.017119
1493479051.0,40.47907593717061,-79.92218870619135,30.0,-0.028537,-0.849509,0.311962,0.047473,-0.006385,0.007613
1493479051.2,40.47907936055663,-79.92218677523165,30.0,-0.041618,-0.934408,0.437667,0.017251,0.000476,0.001307
1493479051.4,40.479079058216826,-79.92218471349464,30.0,0.023571,-0.787378,0.419058,0.039057,0.027488,0.006434
1493479051.6,40.47908188194652,-79.92218187979536,30.0,-0.027611,-0.850912,0.464488,0.052246,0.015251,-0.012762
1493479051.8,40.47908388500195,-79.92218068854301,30.0,0.031647,-0.916242,0.433659,0.046298,0.013872,0.009087
1493479052.0,40.479083855678226,-79.92217797109471,30.0,0.010146,-1.02497,0.393077,0.052799,0.027018,-0.005294
1493479052.2,40.479086395324146,-79.92217417877981,30.0,-0.075787,-0.785453,0.338785,0.034843,0.007253,-0.008527
1493479052.4,40.47908488582296,-79.92217337636694,30.0,0.077375,-0.969479,0.389549,0.021509,0.017809,-0.010224
1493479052.6,40.47908877494346,-79.92217256682622,30.0,0.089794,-0.98227,0.357474,-0.012039,0.007936,0.016127
1493479052.8,40.479091219003756,-79.9221690328998,30.0,-0.030639,-0.848871,0.370974,0.015079,0.015307,-0.001293
1493479053.0,40.47909189602953,-79.92216863550013,30.0,-0.019385,-0.778012,0.429429,0.003135,-0.001655,0.020337
1493479053.2,40.479096448464816,-79.92216825886032,30.0,0.014293,-0.830786,0.483495,0.063419,-0.038776,-0.000358
1493479053.4,40.479095058152936,-79.92216522213315,30.0,0.016723,-0.871805,0.419734,0.016482,0.007314,-0.012074
1493479053.6,40.47909772049063,-79.92216407814979,30.0,0.032927,-0.870262,0.340206,0.022464,0.038455,-0.006165
1493479053.8,40.4790999635165,-79.92216055218238,30.0,0.10051,-0.857329,0.42223,0.03103,0.028524,0.017358
1493479054.0,40.47910294629001,-79.92215817556156,30.0,-0.008847,-0.862054,0.459832,0.020872,0.029308,0.003441
1493479054.2,40.479101741395375,-79.92215451085367,30.0,-0.039915,-0.88594,0.369511,0.053901,0.034723,-0.000483
1493479054.4,40.47910601266208,-79.92215385367463,30.0,-0.068966,-0.89479,0.393299,0.007547,0.011773,0.0066
1493479054.6,40.47910653197219,-79.92215239301358,30.0,-0.036547,-0.90313,0.400734,0.023892,0.013946,0.010018
1493479054.8,40.479107212471284,-79.92214933781851,30.0,-0.001656,-0.937698,0.360755,0.005151,-0.002353,0.016174
1493479055.0,40.47911032832421,-79.92215037167044,30.0,0.089728,-0.914034,0.432414,-0.0064,0.003679,0.019485
1493479055.2,40.47911173752124,-79.92214591823159,30.0,-0.025881,-0.984648,0.393953,0.007765,0.022315,0.001402
1493479055.4,40.479112610485465,-79.922143376292,30.0,0.011189,-0.904917,0.420977,0.019259,0.034078,-0.00826
1493479055.6,40.47911495274523,-79.92214361905448,30.0,-0.000821,-0.94943,0.355625,0.011414,0.007211,0.000865
1493479055.8,40.47911616987035,-79.92213899002522,30.0,0.05942,-0.955179,0.378127,0.006152,0.000996,0.007603
1493479056.0,40.479118340942094,-79.9221377885939,30.0,0.126347,-0.891005,0.436119,-0.008126,0.010011,-0.004638
1493479056.2,40.47912056179623,-79.92213653568926,30.0,-0.026543,-0.8304,0.381358,0.018338,0.022024,-0.004572
1493479056.4,40.47912315792317,-79.92213348093051,30.0,-0.024472,-0.854084,0.486348,-0.010094,-0.018877,0.008438
1493479056.6,40.479122006331664,-79.92212983633056,30.0,0.052208,-0.978525,0.380018,0.035201,-0.035924,0.004513
1493479056.8,40.479127049421336,-79.9221299184682,30.0,0.034095,-0.949481,0.411234,0.021649,-0.001011,0.005328
1493479057.0,40.479124636540966,-79.92212784542491,30.0,0.092335,-0.852961,0.44663,-0.009151,-0.014414,-0.002585
1493479057.2,40.47912810908447,-79.92212654631743,30.0,0.029196,-0.949124,0.329082,0.013816,-0.000163,0.002696
1493479057.4,40.47913052142758,-79.92212493011193,30.0,-0.017965,-0.911232,0.31196,0.004957,0.007044,-0.004242
1493479057.6,40.47913188634304,-79.92212124324278,30.0,0.029533,-0.872497,0.323717,0.026383,0.000935,0.013902
1493479057.8,40.47913265489246,-79.92212092297346,30.0,0.055435,-0.948417,0.463129,0.046809,0.039049,0.015352
1493479058.0,40.479134741710524,-79.92211798863444,30.0,0.041024,-0.894731,0.372407,-0.017503,0.016535,-0.013462
1493479058.2,40.47913612907265,-79.92211653116917,30.0,0.025364,-0.966701,0.52791,0.022301,0.016009,-0.004295
1493479058.4,40.47913770494962,-79.92211356784291,30.0,0.053334,-0.930068,0.371788,0.016797,0.022444,-0.009965
1493479058.6,40.47914081615728,-79.92211170647168,30.0,0.058465,-0.884011,0.409228,0.033427,-0.012777,-0.0015
1493479058.8,40.479141995811474,-79.92210899590488,30.0,0.069108,-0.97965,0.477105,0.024264,0.030782,0.004166
1493479059.0,40.4791426181272,-79.92210853677226,30.0,0.032435,-0.877976,0.500305,0.004961,0.008485,-0.009496
1493479059.2,40.47914588287747,-79.92210628994182,30.0,-0.008356,-0.900982,0.503075,0.013619,0.02341,-0.004219
1493479059.4,40.47914696281792,-79.92210499214166,30.0,0.007336,-0.872376,0.460418,0.004079,-0.011437,-0.00504
1493479059.6,40.47914914062132,-79.92210245098224,30.0,0.060325,-0.888804,0.451203,0.04152,-0.021075,0.007073
1493479059.8,40.47915062962885,-79.9220996226995,30.0,-0.040847,-0.831793,0.429626,0.020426,0.026358,0.005693
